Rk,Player,Age,Tm,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
170.0,Darrell Arthur,22.0,MEM,PF,80.0,9.0,20.1,3.9,7.8,0.497,0.0,0.1,0.0,3.9,7.7,0.502,0.497,1.4,1.7,0.813,1.4,2.8,4.3,0.7,0.7,0.8,1.1,2.9,9.1,0
171.0,Brandon Rush,25.0,IND,SG,67.0,21.0,26.2,3.2,7.7,0.421,1.4,3.3,0.417,1.9,4.4,0.425,0.512,1.2,1.6,0.755,0.5,2.7,3.2,0.9,0.6,0.5,1.0,1.6,9.1,0
172.0,Anderson VarejÃ£o,28.0,CLE,C,31.0,31.0,32.1,3.7,7.0,0.528,0.0,0.1,0.0,3.7,6.9,0.533,0.528,1.7,2.6,0.667,3.2,6.5,9.7,1.5,0.9,1.2,1.3,2.8,9.1,0
173.0,Wesley Johnson,23.0,MIN,SG,79.0,63.0,26.2,3.4,8.6,0.397,1.3,3.7,0.356,2.1,5.0,0.427,0.473,0.8,1.2,0.696,0.6,2.4,3.0,1.9,0.7,0.7,1.2,2.1,9.0,0
174.0,Jarrett Jack,27.0,2TM,SG,83.0,15.0,20.7,3.1,7.7,0.408,0.4,1.3,0.306,2.7,6.4,0.429,0.434,2.2,2.6,0.85,0.2,1.8,2.1,2.9,0.7,0.1,1.3,1.2,8.9,0
174.0,Jarrett Jack,27.0,TOR,PG,13.0,13.0,26.7,3.7,9.4,0.393,0.3,1.8,0.167,3.4,7.5,0.449,0.41,3.1,3.5,0.87,0.5,2.8,3.2,4.5,1.1,0.0,2.6,1.9,10.8,0
174.0,Jarrett Jack,27.0,NOH,SG,70.0,2.0,19.6,3.0,7.4,0.412,0.4,1.2,0.345,2.6,6.2,0.425,0.44,2.0,2.4,0.845,0.2,1.7,1.9,2.6,0.6,0.1,1.1,1.1,8.5,0
175.0,Tony Allen,29.0,MEM,SG,72.0,31.0,20.8,3.5,6.8,0.51,0.1,0.3,0.174,3.4,6.5,0.527,0.514,1.9,2.5,0.753,1.0,1.7,2.7,1.4,1.8,0.6,1.2,2.2,8.9,"DPOY-4,6MOY-11,DEF2"
176.0,Darko MiliÄiÄ,25.0,MIN,C,69.0,69.0,24.4,3.9,8.4,0.469,0.0,0.0,0.0,3.9,8.4,0.469,0.469,0.9,1.7,0.557,1.9,3.3,5.2,1.5,0.8,2.0,2.2,3.3,8.8,0
177.0,Jason Thompson,24.0,SAC,PF,75.0,39.0,23.3,3.6,7.1,0.507,0.0,0.0,0.0,3.6,7.1,0.51,0.507,1.6,2.7,0.605,1.9,4.1,6.1,1.2,0.4,0.6,1.3,2.8,8.8,0
178.0,Shannon Brown,25.0,LAL,SG,82.0,0.0,19.1,3.3,7.8,0.425,0.9,2.6,0.349,2.4,5.3,0.462,0.482,1.1,1.2,0.911,0.4,1.5,1.9,1.2,0.8,0.2,0.9,1.5,8.7,0
179.0,Willie Green,29.0,NOH,SG,77.0,13.0,21.7,3.5,7.9,0.443,0.7,2.0,0.348,2.8,5.9,0.476,0.488,1.0,1.3,0.78,0.3,1.8,2.1,1.0,0.5,0.2,0.9,1.9,8.7,0
180.0,Mike Bibby,32.0,3TM,PG,80.0,68.0,28.6,3.1,7.2,0.431,1.9,4.4,0.44,1.2,2.9,0.417,0.563,0.5,0.8,0.629,0.2,2.2,2.4,3.3,0.6,0.1,1.3,2.2,8.6,0
180.0,Mike Bibby,32.0,ATL,PG,56.0,56.0,29.9,3.4,7.9,0.435,2.0,4.6,0.441,1.4,3.3,0.427,0.563,0.5,0.8,0.63,0.3,2.3,2.6,3.6,0.7,0.1,1.2,2.2,9.4,0
180.0,Mike Bibby,32.0,WAS,PG,2.0,0.0,14.5,0.5,4.5,0.111,0.0,2.0,0.0,0.5,2.5,0.2,0.111,0.0,0.0,0.0,0.0,1.5,1.5,4.0,0.5,0.0,0.5,1.5,1.0,0
180.0,Mike Bibby,32.0,MIA,PG,22.0,12.0,26.5,2.5,5.7,0.437,1.8,4.0,0.455,0.7,1.7,0.395,0.595,0.5,0.7,0.625,0.1,2.1,2.2,2.5,0.5,0.1,1.5,2.1,7.3,0
181.0,Omri Casspi,22.0,SAC,SF,71.0,27.0,24.0,3.2,7.7,0.412,1.3,3.5,0.372,1.9,4.2,0.445,0.496,1.0,1.4,0.673,1.0,3.3,4.3,1.0,0.8,0.2,1.0,1.6,8.6,0
182.0,Rudy FernÃ¡ndez,25.0,POR,SG,78.0,3.0,23.3,2.7,7.4,0.37,1.5,4.6,0.321,1.2,2.7,0.453,0.471,1.6,1.9,0.863,0.5,1.7,2.2,2.5,1.1,0.2,1.1,1.7,8.6,0
183.0,Kenyon Martin,33.0,DEN,PF,48.0,48.0,25.7,3.9,7.5,0.511,0.0,0.2,0.222,3.8,7.4,0.518,0.514,0.9,1.5,0.583,1.4,4.8,6.2,2.3,0.9,0.7,1.2,2.8,8.6,DPOY-23
184.0,Peja StojakoviÄ,33.0,3TM,SF,33.0,13.0,18.7,3.0,6.9,0.441,1.7,4.1,0.419,1.3,2.8,0.473,0.566,0.7,0.8,0.92,0.4,1.8,2.3,0.9,0.4,0.1,0.5,0.7,8.5,0
184.0,Peja StojakoviÄ,33.0,NOH,SF,6.0,0.0,14.8,2.3,5.5,0.424,1.8,4.2,0.44,0.5,1.3,0.375,0.591,1.0,1.2,0.857,0.0,1.0,1.0,1.0,0.3,0.0,0.7,0.3,7.5,0
184.0,Peja StojakoviÄ,33.0,TOR,SF,2.0,0.0,11.0,3.5,5.0,0.7,2.0,3.0,0.667,1.5,2.0,0.75,0.9,1.0,1.0,1.0,0.0,1.5,1.5,0.5,0.0,0.0,1.0,0.0,10.0,0
184.0,Peja StojakoviÄ,33.0,DAL,SF,25.0,13.0,20.2,3.2,7.4,0.429,1.7,4.2,0.4,1.5,3.2,0.468,0.543,0.6,0.6,0.938,0.6,2.1,2.6,0.9,0.4,0.1,0.4,0.9,8.6,0
185.0,Metta World Peace,31.0,LAL,SF,82.0,82.0,29.4,3.2,8.0,0.397,1.0,2.8,0.356,2.2,5.2,0.419,0.46,1.1,1.7,0.676,1.2,2.0,3.3,2.1,1.5,0.4,1.1,2.2,8.5,DPOY-18
186.0,Rodrigue Beaubois,22.0,DAL,PG,28.0,26.0,17.7,3.4,8.0,0.422,0.9,3.0,0.301,2.5,5.0,0.493,0.478,0.8,1.1,0.767,0.3,1.6,1.9,2.3,0.7,0.3,1.7,2.7,8.4,0
187.0,Josh Howard,30.0,WAS,SF,18.0,10.0,22.7,3.2,9.0,0.358,0.4,1.6,0.241,2.8,7.4,0.383,0.38,1.6,2.6,0.617,1.0,3.1,4.1,1.3,0.7,0.3,1.1,1.9,8.4,0
188.0,Hakim Warrick,28.0,PHO,PF,80.0,6.0,17.7,2.9,5.6,0.511,0.0,0.1,0.091,2.8,5.4,0.522,0.512,2.7,3.7,0.721,1.1,2.6,3.7,0.9,0.4,0.1,1.0,1.3,8.4,0
189.0,DeJuan Blair,21.0,SAS,PF,81.0,65.0,21.4,3.6,7.2,0.501,0.0,0.0,0.0,3.6,7.2,0.503,0.501,1.1,1.7,0.657,2.7,4.3,7.0,1.0,1.2,0.5,1.4,2.6,8.3,0
190.0,Kyle Korver,29.0,CHI,SG,82.0,0.0,20.1,3.0,6.8,0.434,1.5,3.5,0.415,1.5,3.3,0.455,0.542,0.9,1.1,0.885,0.1,1.7,1.8,1.5,0.4,0.2,0.7,1.9,8.3,0
191.0,Courtney Lee,25.0,HOU,SG,81.0,1.0,21.3,3.1,7.1,0.439,0.9,2.1,0.408,2.2,5.0,0.453,0.501,1.2,1.5,0.792,0.6,2.0,2.6,1.2,0.7,0.2,0.8,1.3,8.3,0
192.0,Anthony Parker,35.0,CLE,SF,72.0,65.0,29.0,3.1,7.7,0.399,1.2,3.2,0.379,1.9,4.5,0.412,0.476,1.0,1.3,0.779,0.5,2.6,3.0,3.0,0.9,0.1,1.1,1.5,8.3,0
193.0,Nenad KrstiÄ,27.0,2TM,C,71.0,67.0,22.1,3.3,6.4,0.511,0.0,0.0,0.0,3.3,6.4,0.511,0.511,1.6,2.1,0.774,1.7,3.0,4.7,0.4,0.4,0.4,0.8,2.6,8.1,0
193.0,Nenad KrstiÄ,27.0,OKC,C,47.0,47.0,21.7,3.2,6.5,0.498,0.0,0.0,0.0,3.2,6.5,0.498,0.498,1.1,1.4,0.803,1.6,2.8,4.4,0.4,0.4,0.4,0.7,2.3,7.6,0
193.0,Nenad KrstiÄ,27.0,BOS,C,24.0,20.0,23.0,3.3,6.1,0.537,0.0,0.0,0.0,3.3,6.1,0.537,0.537,2.5,3.3,0.75,2.0,3.4,5.3,0.3,0.3,0.3,1.0,3.2,9.1,0
194.0,Samuel Dalembert,29.0,SAC,C,80.0,46.0,24.2,3.4,7.1,0.473,0.0,0.0,0.0,3.4,7.1,0.474,0.473,1.4,1.9,0.73,2.7,5.6,8.2,0.8,0.5,1.5,1.7,2.8,8.1,0
195.0,Corey Brewer,24.0,2TM,SG,69.0,24.0,21.9,2.8,7.1,0.395,0.4,1.6,0.268,2.4,5.4,0.434,0.426,2.0,2.8,0.708,0.8,1.7,2.5,1.3,1.4,0.2,1.3,2.3,8.0,0
195.0,Corey Brewer,24.0,MIN,SF,56.0,22.0,24.3,3.0,7.8,0.384,0.5,1.8,0.263,2.5,6.0,0.42,0.414,2.2,3.1,0.708,0.8,1.9,2.7,1.4,1.6,0.3,1.4,2.4,8.6,0
195.0,Corey Brewer,24.0,DAL,SG,13.0,2.0,11.4,1.9,3.9,0.49,0.3,1.0,0.308,1.6,2.9,0.553,0.529,1.2,1.6,0.714,0.9,0.8,1.8,0.9,0.8,0.2,0.8,1.9,5.3,0
196.0,Raja Bell,34.0,UTA,SG,68.0,63.0,30.8,2.8,6.9,0.409,1.0,2.8,0.352,1.8,4.0,0.449,0.482,1.3,1.5,0.892,0.5,2.1,2.6,1.7,0.8,0.2,0.9,2.5,8.0,0
197.0,Udonis Haslem,30.0,MIA,PF,13.0,0.0,26.5,3.4,6.6,0.512,0.0,0.0,0.0,3.4,6.6,0.512,0.512,1.2,1.5,0.8,2.2,5.9,8.2,0.5,0.5,0.2,1.1,3.0,8.0,0
198.0,Tracy McGrady,31.0,DET,SG,72.0,39.0,23.4,3.2,7.1,0.442,0.4,1.2,0.341,2.7,5.9,0.462,0.471,1.3,1.8,0.698,0.7,2.8,3.5,3.5,0.9,0.5,1.4,1.4,8.0,0
199.0,Kwame Brown,28.0,CHA,C,66.0,50.0,26.0,2.9,5.7,0.517,0.0,0.0,0.0,2.9,5.7,0.517,0.517,2.1,3.5,0.589,2.2,4.6,6.8,0.7,0.4,0.6,1.0,2.6,7.9,0
200.0,Will Bynum,28.0,DET,PG,61.0,5.0,18.4,3.0,6.7,0.448,0.3,0.8,0.32,2.7,5.8,0.466,0.468,1.7,2.0,0.836,0.2,1.0,1.2,3.2,0.9,0.1,1.4,1.9,7.9,0
201.0,Chuck Hayes,27.0,HOU,C,74.0,63.0,28.1,3.3,6.3,0.527,0.0,0.0,0.0,3.3,6.2,0.529,0.527,1.3,1.9,0.662,3.0,5.1,8.1,2.7,1.1,0.7,1.2,2.7,7.9,DPOY-12
202.0,Jason Kidd,37.0,DAL,PG,80.0,80.0,33.2,2.7,7.5,0.361,1.7,4.9,0.34,1.0,2.6,0.4,0.472,0.8,1.0,0.87,0.4,4.0,4.4,8.2,1.7,0.4,2.2,1.5,7.9,0
203.0,Paul George,20.0,IND,SG,61.0,19.0,20.7,2.9,6.5,0.453,0.7,2.3,0.297,2.3,4.2,0.537,0.505,1.3,1.7,0.762,0.6,3.1,3.7,1.1,1.0,0.4,1.1,2.1,7.8,0
204.0,Samardo Samuels,22.0,CLE,PF,37.0,10.0,18.9,3.0,6.5,0.456,0.0,0.1,0.0,3.0,6.4,0.462,0.456,1.8,3.0,0.618,2.0,2.2,4.3,0.5,0.4,0.5,1.4,2.4,7.8,0
205.0,Ed Davis,21.0,TOR,PF,65.0,17.0,24.6,3.3,5.7,0.576,0.0,0.0,0.0,3.3,5.7,0.576,0.576,1.1,2.0,0.555,2.6,4.5,7.1,0.6,0.6,1.0,0.7,2.8,7.7,0
206.0,Anthony Randolph,21.0,2TM,PF,40.0,3.0,14.8,3.1,6.6,0.466,0.0,0.1,0.25,3.1,6.5,0.469,0.468,1.5,2.2,0.674,1.1,2.9,4.0,0.8,0.6,0.6,1.3,1.6,7.6,0
206.0,Anthony Randolph,21.0,NYK,PF,17.0,0.0,7.5,0.8,2.6,0.311,0.1,0.2,0.25,0.8,2.4,0.317,0.322,0.4,0.7,0.5,0.6,1.7,2.4,0.4,0.2,0.5,0.6,0.9,2.1,0
206.0,Anthony Randolph,21.0,MIN,C,23.0,3.0,20.1,4.7,9.5,0.498,0.0,0.0,0.0,4.7,9.5,0.498,0.498,2.3,3.2,0.703,1.4,3.8,5.2,1.1,0.8,0.7,1.9,2.0,11.7,0
207.0,Shane Battier,32.0,2TM,SF,82.0,59.0,29.0,2.8,6.2,0.45,1.2,3.3,0.382,1.5,3.0,0.525,0.55,0.8,1.1,0.688,1.1,3.5,4.5,2.3,0.8,1.0,1.0,1.9,7.6,0
207.0,Shane Battier,32.0,HOU,SF,59.0,59.0,30.8,3.2,6.9,0.456,1.5,3.8,0.391,1.7,3.1,0.536,0.564,0.8,1.3,0.645,1.0,3.8,4.8,2.6,0.9,1.2,1.1,2.2,8.6,0
207.0,Shane Battier,32.0,MEM,SF,23.0,0.0,24.2,1.9,4.4,0.426,0.6,1.8,0.333,1.3,2.6,0.492,0.495,0.7,0.7,0.882,1.4,2.6,4.0,1.4,0.7,0.4,0.7,1.3,5.0,0
208.0,Goran DragiÄ,24.0,2TM,PG,70.0,5.0,17.6,2.7,6.3,0.435,0.8,2.2,0.361,1.9,4.1,0.476,0.499,1.2,1.9,0.624,0.5,1.5,2.0,2.9,0.7,0.1,1.7,1.8,7.5,0
208.0,Goran DragiÄ,24.0,PHO,PG,48.0,2.0,17.8,2.8,6.6,0.421,0.6,2.1,0.277,2.2,4.5,0.488,0.465,1.2,2.0,0.608,0.5,1.3,1.8,3.1,0.8,0.1,2.0,1.9,7.4,0
208.0,Goran DragiÄ,24.0,HOU,PG,22.0,3.0,17.2,2.7,5.7,0.472,1.3,2.5,0.519,1.4,3.2,0.437,0.584,1.1,1.6,0.667,0.5,2.0,2.5,2.5,0.6,0.2,1.0,1.6,7.7,0
209.0,Austin Daye,22.0,DET,SF,72.0,16.0,20.1,2.7,6.5,0.41,1.0,2.4,0.401,1.7,4.2,0.415,0.483,1.1,1.5,0.759,0.9,2.9,3.8,1.1,0.5,0.5,0.8,2.3,7.5,0
210.0,Al Thornton,27.0,2TM,PF,71.0,23.0,19.5,2.9,6.1,0.476,0.1,0.4,0.154,2.8,5.7,0.496,0.48,1.5,2.0,0.775,0.8,2.2,3.0,0.9,0.5,0.2,0.9,2.0,7.4,0
210.0,Al Thornton,27.0,WAS,SF,49.0,23.0,21.8,3.1,6.7,0.471,0.1,0.5,0.16,3.1,6.2,0.497,0.477,1.7,2.2,0.757,0.9,2.2,3.2,1.0,0.6,0.2,0.9,2.1,8.0,0
210.0,Al Thornton,27.0,GSW,PF,22.0,0.0,14.3,2.3,4.7,0.49,0.0,0.0,0.0,2.3,4.7,0.495,0.49,1.3,1.6,0.829,0.5,2.1,2.6,0.5,0.3,0.1,0.9,1.8,6.0,0
211.0,Josh McRoberts,23.0,IND,PF,72.0,51.0,22.2,2.9,5.4,0.547,0.3,0.8,0.383,2.6,4.5,0.577,0.576,1.2,1.7,0.739,1.5,3.8,5.3,2.1,0.7,0.8,1.3,2.3,7.4,0
212.0,Chris Wilcox,28.0,DET,PF,57.0,29.0,17.5,3.3,5.6,0.581,0.0,0.0,0.0,3.3,5.6,0.583,0.581,0.9,1.6,0.562,1.7,3.1,4.8,0.8,0.5,0.3,0.8,2.5,7.4,0
213.0,Matt Bonner,30.0,SAS,PF,66.0,1.0,21.7,2.6,5.6,0.464,1.6,3.5,0.457,1.0,2.1,0.475,0.605,0.5,0.7,0.744,0.9,2.7,3.6,0.9,0.4,0.3,0.4,1.7,7.3,6MOY-15
214.0,Chris Douglas-Roberts,24.0,MIL,SF,44.0,12.0,20.1,2.7,6.2,0.429,0.3,1.0,0.326,2.3,5.2,0.449,0.456,1.7,2.0,0.831,0.2,1.8,2.0,1.1,0.7,0.3,0.8,1.7,7.3,0
215.0,Sam Young,25.0,MEM,SF,78.0,46.0,20.2,3.0,6.3,0.472,0.2,0.6,0.34,2.8,5.7,0.486,0.489,1.1,1.5,0.767,0.5,1.9,2.4,0.9,0.9,0.3,0.8,1.5,7.3,0
216.0,MickaÃ«l PiÃ©trus,28.0,2TM,SF,57.0,4.0,19.4,2.5,6.4,0.392,1.5,4.1,0.36,1.0,2.3,0.45,0.508,0.7,1.0,0.684,0.3,1.9,2.2,0.6,0.5,0.4,0.7,1.8,7.2,0
216.0,MickaÃ«l PiÃ©trus,28.0,ORL,SF,19.0,0.0,22.0,2.4,6.1,0.391,1.8,4.6,0.391,0.6,1.5,0.393,0.539,0.2,0.3,0.5,0.3,2.3,2.6,0.5,0.5,0.2,0.7,1.8,6.7,0
216.0,MickaÃ«l PiÃ©trus,28.0,PHO,SG,38.0,4.0,18.1,2.6,6.6,0.392,1.3,3.9,0.342,1.2,2.7,0.465,0.494,0.9,1.3,0.706,0.2,1.8,2.0,0.6,0.5,0.5,0.7,1.7,7.4,0
217.0,Earl Boykins,34.0,MIL,PG,57.0,0.0,15.1,2.7,6.2,0.443,0.5,1.2,0.38,2.3,4.9,0.459,0.482,1.2,1.4,0.841,0.3,0.7,1.0,2.5,0.7,0.1,0.9,0.8,7.2,0
218.0,Ryan Gomes,28.0,LAC,SF,76.0,62.0,27.6,2.7,6.6,0.41,0.9,2.8,0.341,1.8,3.9,0.459,0.481,0.8,1.1,0.718,0.8,2.5,3.3,1.6,0.8,0.2,0.7,2.1,7.2,0
219.0,Spencer Hawes,22.0,PHI,C,81.0,81.0,21.2,3.3,7.0,0.465,0.1,0.5,0.243,3.1,6.6,0.48,0.473,0.6,1.1,0.534,1.6,4.1,5.7,1.5,0.4,0.9,1.2,2.5,7.2,0
220.0,Sebastian Telfair,25.0,MIN,PG,37.0,8.0,19.2,2.6,6.5,0.402,0.8,2.1,0.359,1.9,4.4,0.423,0.461,1.2,1.6,0.733,0.5,1.0,1.5,3.0,0.7,0.1,1.7,1.7,7.2,0
221.0,Evan Turner,22.0,PHI,SG,78.0,14.0,23.0,2.9,6.8,0.425,0.2,0.6,0.318,2.7,6.2,0.435,0.439,1.3,1.6,0.808,0.5,3.4,3.9,2.0,0.6,0.2,1.0,1.8,7.2,0
222.0,James Johnson,23.0,2TM,SF,38.0,25.0,21.6,2.8,6.2,0.456,0.2,0.9,0.235,2.6,5.3,0.493,0.473,1.2,1.9,0.662,1.0,2.8,3.7,2.3,0.9,1.0,1.7,2.5,7.1,0
222.0,James Johnson,23.0,CHI,SF,13.0,0.0,9.5,1.3,3.2,0.415,0.2,0.7,0.222,1.2,2.5,0.469,0.439,0.5,1.0,0.462,0.5,1.4,1.8,1.1,0.6,0.7,1.4,1.9,3.2,0
222.0,James Johnson,23.0,TOR,SF,25.0,25.0,28.0,3.6,7.8,0.464,0.2,1.0,0.24,3.4,6.8,0.497,0.48,1.6,2.3,0.707,1.2,3.5,4.7,3.0,1.0,1.1,1.8,2.8,9.2,0
223.0,Nazr Mohammed,33.0,2TM,C,75.0,37.0,17.1,3.1,6.0,0.522,0.0,0.0,0.0,3.1,6.0,0.523,0.522,0.9,1.5,0.598,1.9,3.0,4.9,0.3,0.4,0.7,0.9,2.5,7.1,0
223.0,Nazr Mohammed,33.0,CHA,C,51.0,30.0,16.7,3.1,6.2,0.502,0.0,0.0,0.0,3.1,6.2,0.503,0.502,1.0,1.7,0.591,1.8,3.1,4.9,0.3,0.3,0.9,1.0,2.4,7.3,0
223.0,Nazr Mohammed,33.0,OKC,C,24.0,7.0,17.9,3.1,5.5,0.573,0.0,0.0,0.0,3.1,5.5,0.573,0.573,0.6,1.0,0.625,1.9,2.9,4.8,0.3,0.7,0.4,0.8,2.6,6.9,0
224.0,Keyon Dooling,30.0,MIL,PG,80.0,22.0,22.0,2.6,6.5,0.397,1.0,2.9,0.346,1.6,3.6,0.439,0.475,1.0,1.2,0.83,0.2,1.3,1.5,3.0,0.7,0.1,1.1,1.5,7.1,0
